FID;GW_NUMMER;NAME;RECHTSWERT;HOCHWERT;GEMEINDE_K;AQUIFER_KZ;EINZUGSGEB;HYDROGEOLE;HYDROGEOL2;MESSNETZ1_;MESSNETZ2_;GEMEINDE;AQUIFER;EINZUGSGE2;HYDROGEOL3;MESSNETZ1;MESSNETZ2;RASTERVALU
2633;61/663-1;SBR OBERE SCHORTEILE, GINGEN;3557962,000000000000000;5390784,000000000000000;8117025,000000000000000;2,000000000000000;2382300000,000000000000000;3,000000000000000;16,000000000000000; ; ;GINGEN AN DER FILS;QUARTÄR TALFÜLLUNGEN;Fils unterh. Eyb oberh. Lauter;Quartäre Kiese und Sande (GWL);#800000000014; ;112
2634;61/672-2;GWM 1 A/89, WALDBURG;3554843,000000000000000;5291502,000000000000000;8436079,000000000000000;7,000000000000000;2152280000,000000000000000;2,000000000000000;2,000000000000000; ; ;WALDBURG;QUARTÄR MORÄNEN (ALPENVORLAND);Haslach;Quartäre Becken- und Moränensedimente (GWG);#800000000012; ;231
2635;61/716-6;SBR FA. SCHWER, ERBACH;3566910,000000000000000;5354850,000000000000000;8425039,000000000000000;5,000000000000000;1139100000,000000000000000;3,000000000000000;157,000000000000000; ; ;ERBACH;QUARTÄR EISZEITL.KIESE+SANDE (ALBSÜDRAND, ALPENV.);Donau unterh. Ablach oberh. Erlbach;Quartäre Kiese und Sande (GWL);#800000000013; ;121
2636;61/760-8;SBR ORTSBRUNNEN, SCHWABSBERG;3583640,000000000000000;5421620,000000000000000;8136089,000000000000000;51,000000000000000;2388131000,000000000000000;25,000000000000000;43,000000000000000; ; ;RAINAU;HÖHERER KEUPER (KEUPERBERGLAND);Jagst unterh. Röhlinger Sechta oberh. Sizenbach;Mittelkeuper und Oberkeuper (GWL);#800000000013; ;112
2637;61/763-6;TB NEU WASSERWEG, SONTHEIM;3578650,000000000000000;5394110,000000000000000;8135032,000000000000000;31,000000000000000;1172200000,000000000000000;3,000000000000000;142,000000000000000; ; ;STEINHEIM AM ALBUCH;MALM WEIßJURA (SCHWÄBISCHE ALB);Stubental-Wedel;Quartäre Kiese und Sande (GWL);#800000000012; ;231
2638;62/068-3;BBR FA. MUNDINGER, MALTERDINGEN;3408570,000000000000000;5335910,000000000000000;8316024,000000000000000;4,000000000000000;2338910000,000000000000000;3,000000000000000;8,000000000000000; ; ;MALTERDINGEN;QUARTÄR EISZEITL.KIESE+SANDE (OBERRHEINGRABEN);Elz unterh. Biederbach oberh. Bleichbach;Quartäre Kiese und Sande (GWL);#800000000013; ;211
2639;62/071-8;QF GABELQUELLE 2 MUENSTERTAL;3409020,000000000000000;5300020,000000000000000;8315130,000000000000000;91,000000000000000;2336420000,000000000000000;50,000000000000000;18,000000000000000; ; ;MÜNSTERTAL/ SCHWARZWALD;KRISTALLIN (SCHWARZWALD);Talbach;Paläozoikum, Kristallin (GWG);#800000000014; ;231
2640;62/074-6;TB 2,NEU RHEINFELDEN BADEN;3407265,000000000000000;5269690,000000000000000;8336069,000000000000000;2,000000000000000;2315700000,000000000000000;3,000000000000000;243,000000000000000; ; ;RHEINFELDEN (BADEN), STADT;QUARTÄR TALFÜLLUNGEN;Rhein unterh. Dürrenbach oberh. Warmbach;Quartäre Kiese und Sande (GWL);#800000000014; ;231
2641;62/117-7;HB DOERLINBACH;3421690,000000000000000;5346090,000000000000000;8317121,000000000000000;97,000000000000000;2348100000,000000000000000;50,000000000000000;40,000000000000000; ; ;SCHUTTERTAL;NOCH NICHT BEARBEITET;Schutter oberhalb von Litschentalbach;Paläozoikum, Kristallin (GWG);#800000000014; ;312
2642;62/171-2;TB GATTERPLAETZ, BERNAU;3426660,000000000000000;5297960,000000000000000;8337013,000000000000000;2,000000000000000;2312200000,000000000000000;2,000000000000000;115,000000000000000; ; ;BERNAU;QUARTÄR TALFÜLLUNGEN;Bernauer Alb;Quartäre Becken- und Moränensedimente (GWG);#800000000018; ;231
2643;62/272-0;QF SCHAMBACH, WEIZEN;3459050,000000000000000;5295065,000000000000000;8337127,000000000000000;72,000000000000000;2198490000,000000000000000;31,000000000000000;206,000000000000000; ; ;WUTACH;MUSCHELKALK;Ehrenbach unterhalb von Rohrbach;Oberer Muschelkalk (GWL);#800000000014; ;311
2644;62/358-3;BR FA. DENNOCHWEILER, MUENZESHEIM;3478580,000000000000000;5441775,000000000000000;8215097,000000000000000;61,000000000000000;2379250000,000000000000000;27,000000000000000;80,000000000000000; ; ;KRAICHTAL, STADT;GIPSKEUPER (FUß DES KEUPERBERGLANDES);Kraichbach unterh. Eschbach oberh. Katzbach;Unterkeuper und Gipskeuper (GWL);#800000000012; ;211
2645;62/456-2;BR TB II (BR. A), M-NECKARELZ;3507970,000000000000000;5465530,000000000000000;8225058,000000000000000;2,000000000000000;2389190000,000000000000000;3,000000000000000;16,000000000000000; ; ;MOSBACH, STADT;QUARTÄR TALFÜLLUNGEN;Neckar unterh. Erlenbächlein oberh. Elz;Quartäre Kiese und Sande (GWL);#800000000018; ;211
2646;62/509-7;BBR I ENGELSBERG, BEILSTEIN;3521205,000000000000000;5434050,000000000000000;8125008,000000000000000;61,000000000000000;2385450000,000000000000000;27,000000000000000;117,000000000000000; ; ;BEILSTEIN, STADT;GIPSKEUPER (FUß DES KEUPERBERGLANDES);Schozach unterh. Happenbach oberh. Gruppenbach;Unterkeuper und Gipskeuper (GWL);#800000000014; ;211
2647;62/515-0;HBR FA  J.J. SCHLAYER, PFULLG.;3516885,000000000000000;5370550,000000000000000;8415059,000000000000000;2,000000000000000;2381724000,000000000000000;3,000000000000000;16,000000000000000; ; ;PFULLINGEN, STADT;QUARTÄR TALFÜLLUNGEN;Arbach;Quartäre Kiese und Sande (GWL);#800000000013; ;112
2648;62/611-3;TB 1, RUDERSBERG;3539500,000000000000000;5416830,000000000000000;8119061,000000000000000;72,000000000000000;2383665000,000000000000000;27,000000000000000;144,000000000000000; ; ;RUDERSBERG;MUSCHELKALK;Wieslauf unterh. Strümpfelbach oberh. Lindenbächle;Unterkeuper und Gipskeuper (GWL);#800000000018; ;121
2649;62/619-5;GWM BH SAUL. CKW, SAULGAU;3537547,000000000000000;5319531,000000000000000;8437100,000000000000000;5,000000000000000;1133521000,000000000000000;3,000000000000000;157,000000000000000; ; ;SAULGAU, STADT;QUARTÄR EISZEITL.KIESE+SANDE (ALBSÜDRAND, ALPENV.);Schwarzach oberhalb von Nonnenbach;Quartäre Kiese und Sande (GWL);#800000000011; ;111
2650;62/773-5;TB LANGFELD, KLEINHASLACH;3579375,000000000000000;5284790,000000000000000;8436049,000000000000000;6,000000000000000;2152250000,000000000000000;4,000000000000000;91,000000000000000; ; ;ISNY IM ALLGÄU, STADT;QUARTÄR EISZEITL.KIESE+SANDE, MORÄNENÜBERD. (ALPENV);Untere Argen unterh. Wengener Argen oberh. Isnyer Ach;Quartäre Kiese und Sande unter Moränensedimenten (GWL);#800000000013; ;231
2651;63/070-0;TB 1  AUSSIEDLERH. KROZ.BIEN;3400848,000000000000000;5312320,000000000000000;8315006,000000000000000;4,000000000000000;2336600000,000000000000000;3,000000000000000;8,000000000000000; ; ;BAD KROZINGEN;QUARTÄR EISZEITL.KIESE+SANDE (OBERRHEINGRABEN);"Seltenbach;";Quartäre Kiese und Sande (GWL);#800000000019; ;211
2652;63/118-5;SBR FA. AMBS, EMMENDINGEN;3413200,000000000000000;5332610,000000000000000;8316011,000000000000000;4,000000000000000;2338700000,000000000000000;3,000000000000000;8,000000000000000; ; ;EMMENDINGEN, STADT;QUARTÄR EISZEITL.KIESE+SANDE (OBERRHEINGRABEN);Elz unterh. Brettenbach oberh. Dreisam;Quartäre Kiese und Sande (GWL);#800000000013; ;121
2653;63/123-5;QF EDELSBERG, SCHOPFHEIM;3416270,000000000000000;5283820,000000000000000;8336081,000000000000000;91,000000000000000;2327000000,000000000000000;50,000000000000000;18,000000000000000; ; ;SCHOPFHEIM, STADT;KRISTALLIN (SCHWARZWALD);Wiese unterh. Kleine Wiese oberh. Steinenbach;Paläozoikum, Kristallin (GWG);#800000000014; ;313
2654;63/167-0;QF 1 LEHBERG(VETTER UA) MAEHLENB;3432660,000000000000000;5344000,000000000000000;8317078,000000000000000;91,000000000000000;2345610000,000000000000000;50,000000000000000;18,000000000000000; ; ;MÜHLENBACH;KRISTALLIN (SCHWARZWALD);Klosterbach oberhalb von Büchernerbach;Paläozoikum, Kristallin (GWG);#800000000014; ;312
2655;63/458-3;BR FA.FELIX, HEILBRONN-BIBERACH;3511168,000000000000000;5450341,000000000000000;8121000,000000000000000;71,000000000000000;2385729000,000000000000000;27,000000000000000;80,000000000000000; ; ;HEILBRONN, STADT;LETTENKEUPER;Böllinger Bach unterhalb von Michelbach;Unterkeuper und Gipskeuper (GWL);#800000000011;#800000000001;211
2656;63/509-2;BR II  WOLFSEILEN, BEILSTEIN;3521210,000000000000000;5433920,000000000000000;8125008,000000000000000;61,000000000000000;2385450000,000000000000000;27,000000000000000;117,000000000000000; ; ;BEILSTEIN, STADT;GIPSKEUPER (FUß DES KEUPERBERGLANDES);Schozach unterh. Happenbach oberh. Gruppenbach;Unterkeuper und Gipskeuper (GWL);#800000000012; ;211
2657;63/662-0;SBR SACHSENHOF, SCHW.GMUEND;3554180,000000000000000;5406020,000000000000000;8136065,000000000000000;51,000000000000000;2383651000,000000000000000;3,000000000000000;16,000000000000000; ; ;SCHWÄBISCH GMÜND, STADT;HÖHERER KEUPER (KEUPERBERGLAND);Rems unterh. Josephsbach oberh. Schweizerbach;Quartäre Kiese und Sande (GWL);#800000000017; ;312
2658;64/023-6;BR ABW.BR.1 FA. KBC,LOERRACH;3399000,000000000000000;5275212,000000000000000;8336050,000000000000000;2,000000000000000;2329000000,000000000000000;3,000000000000000;233,000000000000000; ; ;LÖRRACH, STADT;QUARTÄR TALFÜLLUNGEN;Wiese unterhalb von Steinenbach;Quartäre Kiese und Sande (GWL);#800000000011; ;121
2659;64/074-7;TB 4, RHEINFELDEN-HERTEN;3405906,000000000000000;5269243,000000000000000;8336069,000000000000000;2,000000000000000;2315900000,000000000000000;3,000000000000000;243,000000000000000; ; ;RHEINFELDEN (BADEN), STADT;QUARTÄR TALFÜLLUNGEN;Rhein unterh. Warmbach oberh. Ergolz;Quartäre Kiese und Sande (GWL);#800000000018; ;231
2660;64/115-2;BR RANNEY, OFFENBURG;3422122,000000000000000;5369210,000000000000000;8317096,000000000000000;2,000000000000000;2347600000,000000000000000;3,000000000000000;8,000000000000000; ; ;OFFENBURG, STADT;QUARTÄR TALFÜLLUNGEN;Offenburger Mühlbach;Quartäre Kiese und Sande (GWL);#800000000014; ;142
2661;64/261-4;TB WV. PFAFFENROT U.A.;3462880,000000000000000;5409340,000000000000000;8215047,000000000000000;81,000000000000000;2374400000,000000000000000;45,000000000000000;40,000000000000000; ; ;MARXZELL;BUNTSANDSTEIN;Maisenbach;Unterer und Mittlerer Buntsandstein (GWL);#800000000014; ;313
2662;64/409-3;QF MOLLBACHQ., HAEFNERHASL.;3494915,000000000000000;5431070,000000000000000;8118076,000000000000000;51,000000000000000;2384881500,000000000000000;25,000000000000000;31,000000000000000; ; ;SACHSENHEIM, STADT;HÖHERER KEUPER (KEUPERBERGLAND);Kirbach unterh. Selterbach oberh. Vorderes Rohrbächle;Mittelkeuper und Oberkeuper (GWL);#800000000014; ;211
2663;64/415-6;QF HIRRLINGER MUEHLEN;3490180,000000000000000;5364025,000000000000000;8416018,000000000000000;72,000000000000000;2381529000,000000000000000;31,000000000000000;180,000000000000000; ; ;HIRRLINGEN;MUSCHELKALK;Starzel unterhalb von Bruckbach;Oberer Muschelkalk (GWL);#800000000012; ;231
2664;64/611-4;QF STEINBACHQUELLE;3543330,000000000000000;5417995,000000000000000;8119061,000000000000000;0,000000000000000;2383663000,000000000000000;25,000000000000000;14,000000000000000; ; ;RUDERSBERG; ;Wieslauf unterh. Edenbach oberh. Strümpfelbach;Mittelkeuper und Oberkeuper (GWL);#800000000014; ;231
2665;64/672-9;GWM 3/91, WALDBURG;3555277,000000000000000;5291553,000000000000000;8436079,000000000000000;7,000000000000000;2152280000,000000000000000;2,000000000000000;2,000000000000000; ; ;WALDBURG;QUARTÄR MORÄNEN (ALPENVORLAND);Haslach;Quartäre Becken- und Moränensedimente (GWG);#800000000012; ;231
2666;64/772-3;GWM 6/92, ISNY-ROHRDORF;3580905,000000000000000;5287875,000000000000000;8436049,000000000000000;5,000000000000000;2152250000,000000000000000;3,000000000000000;171,000000000000000; ; ;ISNY IM ALLGÄU, STADT;QUARTÄR EISZEITL.KIESE+SANDE (ALBSÜDRAND, ALPENV.);Untere Argen unterh. Wengener Argen oberh. Isnyer Ach;Quartäre Kiese und Sande (GWL);#800000000013; ;231
2667;65/021-6;TB 2 SEEFELDEN;3397540,000000000000000;5303290,000000000000000;8315022,000000000000000;4,000000000000000;2335200000,000000000000000;3,000000000000000;8,000000000000000; ; ;BUGGINGEN;QUARTÄR EISZEITL.KIESE+SANDE (OBERRHEINGRABEN);Sulzbach;Quartäre Kiese und Sande (GWL);#800000000014; ;211
2668;65/023-1;BR ABW.BR.2 FA. KBC,LOERRACH;3398980,000000000000000;5275218,000000000000000;8336050,000000000000000;2,000000000000000;2329000000,000000000000000;3,000000000000000;233,000000000000000; ; ;LÖRRACH, STADT;QUARTÄR TALFÜLLUNGEN;Wiese unterhalb von Steinenbach;Quartäre Kiese und Sande (GWL);#800000000011; ;121
2669;65/064-9;KS 22 GOLDSCHEUER;3413133,000000000000000;5376726,000000000000000;8317057,000000000000000;4,000000000000000;2339000000,000000000000000;3,000000000000000;8,000000000000000; ; ;KEHL, STADT;QUARTÄR EISZEITL.KIESE+SANDE (OBERRHEINGRABEN);Rhein unterh. Elz oberh. Kinzig;Quartäre Kiese und Sande (GWL); ;#800000000001;112
2670;65/118-6;BBR FA. SCHWAAB, EMMENDINGEN;3414830,000000000000000;5330800,000000000000000;8316011,000000000000000;4,000000000000000;2338590000,000000000000000;3,000000000000000;8,000000000000000; ; ;EMMENDINGEN, STADT;QUARTÄR EISZEITL.KIESE+SANDE (OBERRHEINGRABEN);Elz unterh. Lossele oberh. Brettenbach;Quartäre Kiese und Sande (GWL);#800000000013; ;121
2671;65/122-3;QF 2 HERRENSCHWANDERKOPF;3421210,000000000000000;5291855,000000000000000;8336106,000000000000000;91,000000000000000;2324000000,000000000000000;50,000000000000000;18,000000000000000; ; ;HÄG-EHRSBERG;KRISTALLIN (SCHWARZWALD);Angenbach;Paläozoikum, Kristallin (GWG);#800000000014; ;312
2672;65/168-4;HB OBERWINDEN;3429530,000000000000000;5335255,000000000000000;8316055,000000000000000;91,000000000000000;2338310000,000000000000000;50,000000000000000;18,000000000000000; ; ;WINDEN IM ELZTAL;KRISTALLIN (SCHWARZWALD);Elz unterh. Biederbach oberh. Spitzenbach;Paläozoikum, Kristallin (GWG);#800000000014; ;231
2673;65/222-8;QF GEROLDSHOFST., GRAFENH.;3444290,000000000000000;5292510,000000000000000;8337039,000000000000000;91,000000000000000;2198811000,000000000000000;50,000000000000000;18,000000000000000; ; ;GRAFENHAUSEN;KRISTALLIN (SCHWARZWALD);Schlücht oberhalb von Dorfbach;Paläozoikum, Kristallin (GWG);#800000000014; ;231
2674;65/224-3;GWM 6, KUESSABERG-RHEINHEIM;3449340,000000000000000;5272133,000000000000000;8337125,000000000000000;2,000000000000000;2197300000,000000000000000;3,000000000000000;243,000000000000000; ; ;KÜSSABERG;QUARTÄR TALFÜLLUNGEN;Rhein unterh. Siglistorfbach oberh. Hinterbach;Quartäre Kiese und Sande (GWL);#800000000012; ;211
2675;65/415-1;TB 2 STARZELTAL, BIERINGEN;3489520,000000000000000;5366790,000000000000000;8416036,000000000000000;72,000000000000000;2381529000,000000000000000;3,000000000000000;16,000000000000000; ; ;ROTTENBURG AM NECKAR, STADT;MUSCHELKALK;Starzel unterhalb von Bruckbach;Quartäre Kiese und Sande (GWL);#800000000018; ;313
2676;65/513-0;SCHBR II SCHAICHTAL WALDDORTHAE.;3513380,000000000000000;5385220,000000000000000;8415087,000000000000000;51,000000000000000;2381869000,000000000000000;25,000000000000000;94,000000000000000; ; ;WALDDORFHÄSLACH;HÖHERER KEUPER (KEUPERBERGLAND);Schaich unterhalb von Fronlach;Mittelkeuper und Oberkeuper (GWL);#800000000014; ;313
2677;65/764-0;QF BAUMBR. OST+WEST, OELLIN.;3585370,000000000000000;5377420,000000000000000;8425092,000000000000000;31,000000000000000;1159210000,000000000000000;8,000000000000000;10,000000000000000; ; ;ÖLLINGEN;MALM WEIßJURA (SCHWÄBISCHE ALB);Nau oberhalb von Sulzbach;übrige Molasse (GWG);#800000000014; ;211
2678;66/023-7;BR ABW.BR.3 FA. KBC,LOERRACH;3398990,000000000000000;5275165,000000000000000;8336050,000000000000000;2,000000000000000;2329000000,000000000000000;3,000000000000000;233,000000000000000; ; ;LÖRRACH, STADT;QUARTÄR TALFÜLLUNGEN;Wiese unterhalb von Steinenbach;Quartäre Kiese und Sande (GWL);#800000000011; ;121
2679;66/118-1;TB 6 FA. RAMIE, EMMENDINGEN;3414890,000000000000000;5331060,000000000000000;8316011,000000000000000;4,000000000000000;2338590000,000000000000000;3,000000000000000;8,000000000000000; ; ;EMMENDINGEN, STADT;QUARTÄR EISZEITL.KIESE+SANDE (OBERRHEINGRABEN);Elz unterh. Lossele oberh. Brettenbach;Quartäre Kiese und Sande (GWL);#800000000011; ;112
2680;66/123-1;QF EICHWALDQU.1, SCHWEIGMATT;3416150,000000000000000;5284000,000000000000000;8336081,000000000000000;91,000000000000000;2327000000,000000000000000;50,000000000000000;18,000000000000000; ; ;SCHOPFHEIM, STADT;KRISTALLIN (SCHWARZWALD);Wiese unterh. Kleine Wiese oberh. Steinenbach;Paläozoikum, Kristallin (GWG);#800000000005; ;313
2681;66/161-0;TB 3 IFFEZHEIM;3436530,000000000000000;5407650,000000000000000;8216023,000000000000000;4,000000000000000;2357289000,000000000000000;3,000000000000000;8,000000000000000; ; ;IFFEZHEIM;QUARTÄR EISZEITL.KIESE+SANDE (OBERRHEINGRABEN);Sandbach unterhalb von Schinlingraben;Quartäre Kiese und Sande (GWL);#800000000014; ;313
2682;66/170-1;TB NEU, FEW BUCHENBACH;3425550,000000000000000;5314500,000000000000000;8315020,000000000000000;2,000000000000000;2338823900,000000000000000;3,000000000000000;8,000000000000000; ; ;BUCHENBACH;QUARTÄR TALFÜLLUNGEN;Wagensteigbach unterh. Diezendobelbach oberh. Ibenbach;Quartäre Kiese und Sande (GWL);#800000000014; ;312
2683;66/260-2;GWM 10 WW DURLACHER WALD, KA;3458680,000000000000000;5428250,000000000000000;8212000,000000000000000;4,000000000000000;2374750000,000000000000000;3,000000000000000;8,000000000000000; ; ;KARLSRUHE, STADT;QUARTÄR EISZEITL.KIESE+SANDE (OBERRHEINGRABEN);Alb unterh. Krebsbächle oberh. Malscher Landgraben;Quartäre Kiese und Sande (GWL);#800000000013; ;311
2684;66/273-4;GWM 13 WUTACHTAL, WUTOESCH.;3451235,000000000000000;5278680,000000000000000;8337123,000000000000000;2,000000000000000;2198590000,000000000000000;27,000000000000000;215,000000000000000; ; ;WUTÖSCHINGEN;QUARTÄR TALFÜLLUNGEN;Wutach unterh. Mauchenbach oberh. Kotbach;Unterkeuper und Gipskeuper (GWL);#800000000011; ;112
2685;66/356-7;GWM B45 SICKINGERSTR., ROHRBACH;3476984,000000000000000;5471948,000000000000000;8221000,000000000000000;4,000000000000000;2389930000,000000000000000;3,000000000000000;8,000000000000000; ; ;HEIDELBERG, STADT;QUARTÄR EISZEITL.KIESE+SANDE (OBERRHEINGRABEN);Neckar unterh. Steinbach oberh. Kanzelbach;Quartäre Kiese und Sande (GWL);#800000000013; ;121
2686;66/358-5;BR STIFTERHOF, ODENHEIM;3483838,000000000000000;5449700,000000000000000;8215064,000000000000000;51,000000000000000;2379260000,000000000000000;25,000000000000000;10,000000000000000; ; ;ÖSTRINGEN, STADT;HÖHERER KEUPER (KEUPERBERGLAND);Katzbach;Mittelkeuper und Oberkeuper (GWL);#800000000012; ;231
2687;66/413-1;QF LEIMENTALBR., AIDLINGEN;3492950,000000000000000;5394000,000000000000000;8115001,000000000000000;72,000000000000000;2384483000,000000000000000;40,000000000000000;93,000000000000000; ; ;AIDLINGEN;MUSCHELKALK;Würm unterh. Aid oberh. Schwippe;Oberer Buntsandstein bis Mittlerer Muschelkalk (GWG);#800000000014; ;231
2688;66/456-4;BR I FA.THIELECKE, HASSMERSHEIM;3510820,000000000000000;5463090,000000000000000;8225033,000000000000000;2,000000000000000;2389150000,000000000000000;3,000000000000000;16,000000000000000; ; ;HAßMERSHEIM;QUARTÄR TALFÜLLUNGEN;Neckar unterh. Mühlbach oberh. Luttenbach;Quartäre Kiese und Sande (GWL);#800000000011; ;111
2689;66/508-6;BR FA.BAIER U. SCHNEIDER, HEILBRONN;3516740,000000000000000;5444615,000000000000000;8121000,000000000000000;2,000000000000000;2385500000,000000000000000;27,000000000000000;44,000000000000000; ; ;HEILBRONN, STADT;QUARTÄR TALFÜLLUNGEN;Neckar unterh. Schozach oberh. Lein;Unterkeuper und Gipskeuper (GWL);#800000000013; ;112
2690;66/519-2;QF KOHLHAUQUELLE, ROSNA;3523300,000000000000000;5317980,000000000000000;8437076,000000000000000;7,000000000000000;1133250000,000000000000000;2,000000000000000;39,000000000000000; ; ;MENGEN, STADT;QUARTÄR MORÄNEN (ALPENVORLAND);Ostrach unterh. Störenbach oberh. Färbebach;Quartäre Becken- und Moränensedimente (GWG);#800000000014; ;313
2691;66/560-6;SBR 1 BETONWERK, OPPENWEILER;3534001,000000000000000;5427810,000000000000000;8119053,000000000000000;2,000000000000000;2383830000,000000000000000;27,000000000000000;127,000000000000000; ; ;OPPENWEILER;QUARTÄR TALFÜLLUNGEN;Murr unterh. Lauter oberh. Weißach;Unterkeuper und Gipskeuper (GWL);#800000000011; ;222
